district_id,district,datetime,population,population_diff
13,마포구,2024-10-01,373378.0,-496.0
13,마포구,2024-11-01,373343.0,-35.0
13,마포구,2024-12-01,372745.0,-598.0
13,마포구,2025-01-01,372220.0,-525.0
13,마포구,2025-02-01,371665.0,-555.0
13,마포구,2025-03-01,371852.0,187.0
14,서대문구,2021-04-01,318550.0,-264.0
14,서대문구,2021-05-01,318094.0,-456.0
14,서대문구,2021-06-01,317699.0,-395.0
14,서대문구,2021-07-01,317258.0,-441.0
14,서대문구,2021-08-01,316787.0,-471.0
14,서대문구,2021-09-01,316415.0,-372.0
14,서대문구,2021-10-01,317031.0,616.0
14,서대문구,2021-11-01,316944.0,-87.0
14,서대문구,2021-12-01,315659.0,-1285.0
14,서대문구,2022-01-01,315923.0,264.0
14,서대문구,2022-02-01,316473.0,550.0
14,서대문구,2022-03-01,317075.0,602.0
14,서대문구,2022-04-01,317792.0,717.0
14,서대문구,2022-05-01,317814.0,22.0
14,서대문구,2022-06-01,317515.0,-299.0
14,서대문구,2022-07-01,317421.0,-94.0
14,서대문구,2022-08-01,317731.0,310.0
14,서대문구,2022-09-01,317159.0,-572.0
14,서대문구,2022-10-01,318372.0,1213.0
14,서대문구,2022-11-01,319347.0,975.0
14,서대문구,2022-12-01,319554.0,207.0
14,서대문구,2023-01-01,320301.0,747.0
14,서대문구,2023-02-01,320887.0,586.0
14,서대문구,2023-03-01,321966.0,1079.0
14,서대문구,2023-04-01,322470.0,504.0
14,서대문구,2023-05-01,322360.0,-110.0
14,서대문구,2023-06-01,321726.0,-634.0
14,서대문구,2023-07-01,321087.0,-639.0
14,서대문구,2023-08-01,320638.0,-449.0
14,서대문구,2023-09-01,321379.0,741.0
14,서대문구,2023-10-01,321780.0,401.0
14,서대문구,2023-11-01,321556.0,-224.0
14,서대문구,2023-12-01,320629.0,-927.0
14,서대문구,2024-01-01,319936.0,-693.0
14,서대문구,2024-02-01,319499.0,-437.0
14,서대문구,2024-03-01,320378.0,879.0
14,서대문구,2024-04-01,320933.0,555.0
14,서대문구,2024-05-01,320549.0,-384.0
14,서대문구,2024-06-01,320010.0,-539.0
14,서대문구,2024-07-01,319403.0,-607.0
14,서대문구,2024-08-01,318456.0,-947.0
14,서대문구,2024-09-01,319749.0,1293.0
14,서대문구,2024-10-01,319806.0,57.0
14,서대문구,2024-11-01,319460.0,-346.0
14,서대문구,2024-12-01,318622.0,-838.0
14,서대문구,2025-01-01,317851.0,-771.0
14,서대문구,2025-02-01,316863.0,-988.0
14,서대문구,2025-03-01,318085.0,1222.0
15,서초구,2021-04-01,424123.0,-980.0
15,서초구,2021-05-01,422887.0,-1236.0
15,서초구,2021-06-01,422174.0,-713.0
15,서초구,2021-07-01,421983.0,-191.0
15,서초구,2021-08-01,421250.0,-733.0
15,서초구,2021-09-01,420045.0,-1205.0
15,서초구,2021-10-01,418942.0,-1103.0
15,서초구,2021-11-01,417226.0,-1716.0
15,서초구,2021-12-01,416167.0,-1059.0
15,서초구,2022-01-01,415402.0,-765.0
15,서초구,2022-02-01,414530.0,-872.0
15,서초구,2022-03-01,413677.0,-853.0
15,서초구,2022-04-01,412813.0,-864.0
15,서초구,2022-05-01,412036.0,-777.0
15,서초구,2022-06-01,411515.0,-521.0
15,서초구,2022-07-01,411213.0,-302.0
15,서초구,2022-08-01,410491.0,-722.0
15,서초구,2022-09-01,409025.0,-1466.0
15,서초구,2022-10-01,408924.0,-101.0
15,서초구,2022-11-01,408823.0,-101.0
15,서초구,2022-12-01,408451.0,-372.0
15,서초구,2023-01-01,408682.0,231.0
15,서초구,2023-02-01,409220.0,538.0
15,서초구,2023-03-01,408979.0,-241.0
15,서초구,2023-04-01,408758.0,-221.0
15,서초구,2023-05-01,408725.0,-33.0
15,서초구,2023-06-01,408753.0,28.0
15,서초구,2023-07-01,408968.0,215.0
15,서초구,2023-08-01,408900.0,-68.0
15,서초구,2023-09-01,410766.0,1866.0
15,서초구,2023-10-01,412151.0,1385.0
15,서초구,2023-11-01,412495.0,344.0
15,서초구,2023-12-01,412078.0,-417.0
15,서초구,2024-01-01,412178.0,100.0
15,서초구,2024-02-01,412363.0,185.0
15,서초구,2024-03-01,412275.0,-88.0
15,서초구,2024-04-01,412073.0,-202.0
15,서초구,2024-05-01,411829.0,-244.0
15,서초구,2024-06-01,411959.0,130.0
15,서초구,2024-07-01,412147.0,188.0
15,서초구,2024-08-01,412455.0,308.0
15,서초구,2024-09-01,412611.0,156.0
15,서초구,2024-10-01,413228.0,617.0
15,서초구,2024-11-01,413061.0,-167.0
15,서초구,2024-12-01,413076.0,15.0
15,서초구,2025-01-01,413009.0,-67.0
15,서초구,2025-02-01,412980.0,-29.0
15,서초구,2025-03-01,412715.0,-265.0
16,성동구,2021-04-01,298230.0,-191.0
16,성동구,2021-05-01,296306.0,-1924.0
16,성동구,2021-06-01,295767.0,-539.0
16,성동구,2021-07-01,295269.0,-498.0
16,성동구,2021-08-01,294614.0,-655.0
16,성동구,2021-09-01,294140.0,-474.0
16,성동구,2021-10-01,293854.0,-286.0
16,성동구,2021-11-01,293413.0,-441.0
16,성동구,2021-12-01,292672.0,-741.0
16,성동구,2022-01-01,292158.0,-514.0
16,성동구,2022-02-01,291594.0,-564.0
16,성동구,2022-03-01,291609.0,15.0
16,성동구,2022-04-01,291428.0,-181.0
16,성동구,2022-05-01,291051.0,-377.0
16,성동구,2022-06-01,290664.0,-387.0
16,성동구,2022-07-01,290430.0,-234.0
16,성동구,2022-08-01,290274.0,-156.0
16,성동구,2022-09-01,288941.0,-1333.0
16,성동구,2022-10-01,288564.0,-377.0
16,성동구,2022-11-01,288574.0,10.0
16,성동구,2022-12-01,288234.0,-340.0
16,성동구,2023-01-01,287893.0,-341.0
16,성동구,2023-02-01,287447.0,-446.0
16,성동구,2023-03-01,287240.0,-207.0
16,성동구,2023-04-01,287261.0,21.0
16,성동구,2023-05-01,286951.0,-310.0
16,성동구,2023-06-01,286564.0,-387.0
16,성동구,2023-07-01,286266.0,-298.0
16,성동구,2023-08-01,285653.0,-613.0
16,성동구,2023-09-01,285543.0,-110.0
16,성동구,2023-10-01,285462.0,-81.0
16,성동구,2023-11-01,285108.0,-354.0
16,성동구,2023-12-01,284766.0,-342.0
16,성동구,2024-01-01,284385.0,-381.0
16,성동구,2024-02-01,283850.0,-535.0
16,성동구,2024-03-01,284258.0,408.0
16,성동구,2024-04-01,284141.0,-117.0
16,성동구,2024-05-01,284004.0,-137.0
16,성동구,2024-06-01,283853.0,-151.0
16,성동구,2024-07-01,283334.0,-519.0
16,성동구,2024-08-01,282705.0,-629.0
16,성동구,2024-09-01,282385.0,-320.0
16,성동구,2024-10-01,282436.0,51.0
16,성동구,2024-11-01,281874.0,-562.0
16,성동구,2024-12-01,281289.0,-585.0
16,성동구,2025-01-01,281104.0,-185.0
16,성동구,2025-02-01,280749.0,-355.0
16,성동구,2025-03-01,281062.0,313.0
17,성북구,2021-04-01,443999.0,-296.0
17,성북구,2021-05-01,443585.0,-414.0
17,성북구,2021-06-01,443206.0,-379.0
17,성북구,2021-07-01,442695.0,-511.0
17,성북구,2021-08-01,441849.0,-846.0
17,성북구,2021-09-01,441717.0,-132.0
17,성북구,2021-10-01,441668.0,-49.0
17,성북구,2021-11-01,441369.0,-299.0
17,성북구,2021-12-01,440142.0,-1227.0
17,성북구,2022-01-01,439647.0,-495.0
17,성북구,2022-02-01,441336.0,1689.0
17,성북구,2022-03-01,442680.0,1344.0
17,성북구,2022-04-01,443529.0,849.0
17,성북구,2022-05-01,443835.0,306.0
17,성북구,2022-06-01,443823.0,-12.0
17,성북구,2022-07-01,443895.0,72.0
17,성북구,2022-08-01,443664.0,-231.0
17,성북구,2022-09-01,442596.0,-1068.0
17,성북구,2022-10-01,442981.0,385.0
17,성북구,2022-11-01,442810.0,-171.0
17,성북구,2022-12-01,441984.0,-826.0
17,성북구,2023-01-01,441559.0,-425.0
17,성북구,2023-02-01,441586.0,27.0
17,성북구,2023-03-01,441855.0,269.0
17,성북구,2023-04-01,441853.0,-2.0
17,성북구,2023-05-01,441788.0,-65.0
17,성북구,2023-06-01,441065.0,-723.0
17,성북구,2023-07-01,440305.0,-760.0
17,성북구,2023-08-01,439711.0,-594.0
17,성북구,2023-09-01,440089.0,378.0
17,성북구,2023-10-01,439486.0,-603.0
17,성북구,2023-11-01,439071.0,-415.0
17,성북구,2023-12-01,438168.0,-903.0
17,성북구,2024-01-01,437321.0,-847.0
17,성북구,2024-02-01,436615.0,-706.0
17,성북구,2024-03-01,436901.0,286.0
17,성북구,2024-04-01,437188.0,287.0
17,성북구,2024-05-01,436962.0,-226.0
17,성북구,2024-06-01,436666.0,-296.0
17,성북구,2024-07-01,436063.0,-603.0
17,성북구,2024-08-01,435431.0,-632.0
17,성북구,2024-09-01,435492.0,61.0
17,성북구,2024-10-01,435724.0,232.0
17,성북구,2024-11-01,435838.0,114.0
17,성북구,2024-12-01,435037.0,-801.0
17,성북구,2025-01-01,434121.0,-916.0
17,성북구,2025-02-01,433541.0,-580.0
17,성북구,2025-03-01,433569.0,28.0
18,송파구,2021-04-01,665856.0,-1259.0
18,송파구,2021-05-01,665134.0,-722.0
18,송파구,2021-06-01,664341.0,-793.0
18,송파구,2021-07-01,663738.0,-603.0
18,송파구,2021-08-01,664608.0,870.0
18,송파구,2021-09-01,664996.0,388.0
18,송파구,2021-10-01,664861.0,-135.0
18,송파구,2021-11-01,664441.0,-420.0
18,송파구,2021-12-01,663965.0,-476.0
18,송파구,2022-01-01,664527.0,562.0
18,송파구,2022-02-01,667134.0,2607.0
18,송파구,2022-03-01,668261.0,1127.0
18,송파구,2022-04-01,668661.0,400.0
18,송파구,2022-05-01,668641.0,-20.0
18,송파구,2022-06-01,668638.0,-3.0
18,송파구,2022-07-01,668758.0,120.0
18,송파구,2022-08-01,668269.0,-489.0
18,송파구,2022-09-01,665847.0,-2422.0
18,송파구,2022-10-01,665437.0,-410.0
18,송파구,2022-11-01,665070.0,-367.0
18,송파구,2022-12-01,664514.0,-556.0
18,송파구,2023-01-01,664320.0,-194.0
18,송파구,2023-02-01,664553.0,233.0
18,송파구,2023-03-01,663704.0,-849.0
18,송파구,2023-04-01,663367.0,-337.0
18,송파구,2023-05-01,662971.0,-396.0
18,송파구,2023-06-01,662872.0,-99.0
18,송파구,2023-07-01,662395.0,-477.0
18,송파구,2023-08-01,661932.0,-463.0
18,송파구,2023-09-01,661515.0,-417.0
18,송파구,2023-10-01,661069.0,-446.0
18,송파구,2023-11-01,660672.0,-397.0
18,송파구,2023-12-01,660025.0,-647.0
18,송파구,2024-01-01,659963.0,-62.0
18,송파구,2024-02-01,659858.0,-105.0
18,송파구,2024-03-01,659661.0,-197.0
18,송파구,2024-04-01,659355.0,-306.0
18,송파구,2024-05-01,659077.0,-278.0
18,송파구,2024-06-01,658768.0,-309.0
18,송파구,2024-07-01,658360.0,-408.0
18,송파구,2024-08-01,657859.0,-501.0
18,송파구,2024-09-01,657991.0,132.0
18,송파구,2024-10-01,658532.0,541.0
18,송파구,2024-11-01,658128.0,-404.0
18,송파구,2024-12-01,656310.0,-1818.0
18,송파구,2025-01-01,655272.0,-1038.0
18,송파구,2025-02-01,654662.0,-610.0
18,송파구,2025-03-01,654127.0,-535.0
19,양천구,2021-04-01,455444.0,-575.0
19,양천구,2021-05-01,454849.0,-595.0
19,양천구,2021-06-01,454288.0,-561.0
19,양천구,2021-07-01,453718.0,-570.0
19,양천구,2021-08-01,452854.0,-864.0
19,양천구,2021-09-01,452255.0,-599.0
19,양천구,2021-10-01,451844.0,-411.0
19,양천구,2021-11-01,451249.0,-595.0
19,양천구,2021-12-01,450487.0,-762.0
19,양천구,2022-01-01,450097.0,-390.0
19,양천구,2022-02-01,449674.0,-423.0
19,양천구,2022-03-01,449378.0,-296.0
19,양천구,2022-04-01,448866.0,-512.0
19,양천구,2022-05-01,448122.0,-744.0
19,양천구,2022-06-01,447738.0,-384.0
19,양천구,2022-07-01,447376.0,-362.0
19,양천구,2022-08-01,446989.0,-387.0
19,양천구,2022-09-01,445270.0,-1719.0
19,양천구,2022-10-01,444853.0,-417.0
19,양천구,2022-11-01,444653.0,-200.0
19,양천구,2022-12-01,444010.0,-643.0
19,양천구,2023-01-01,443764.0,-246.0
19,양천구,2023-02-01,443160.0,-604.0
19,양천구,2023-03-01,442345.0,-815.0
19,양천구,2023-04-01,441987.0,-358.0
19,양천구,2023-05-01,441802.0,-185.0
19,양천구,2023-06-01,441517.0,-285.0
19,양천구,2023-07-01,441296.0,-221.0
19,양천구,2023-08-01,440840.0,-456.0
19,양천구,2023-09-01,440591.0,-249.0
19,양천구,2023-10-01,440395.0,-196.0
19,양천구,2023-11-01,439702.0,-693.0
19,양천구,2023-12-01,439252.0,-450.0
19,양천구,2024-01-01,438768.0,-484.0
19,양천구,2024-02-01,438533.0,-235.0
19,양천구,2024-03-01,437774.0,-759.0
19,양천구,2024-04-01,437217.0,-557.0
19,양천구,2024-05-01,436855.0,-362.0
19,양천구,2024-06-01,436595.0,-260.0
19,양천구,2024-07-01,436307.0,-288.0
19,양천구,2024-08-01,436064.0,-243.0
19,양천구,2024-09-01,435867.0,-197.0
19,양천구,2024-10-01,435509.0,-358.0
19,양천구,2024-11-01,434979.0,-530.0
19,양천구,2024-12-01,434351.0,-628.0
19,양천구,2025-01-01,434007.0,-344.0
19,양천구,2025-02-01,433467.0,-540.0
19,양천구,2025-03-01,432901.0,-566.0
20,영등포구,2021-04-01,402990.0,-80.0
20,영등포구,2021-05-01,402863.0,-127.0
20,영등포구,2021-06-01,402375.0,-488.0
20,영등포구,2021-07-01,402266.0,-109.0
20,영등포구,2021-08-01,402178.0,-88.0
20,영등포구,2021-09-01,401814.0,-364.0
20,영등포구,2021-10-01,401676.0,-138.0
20,영등포구,2021-11-01,401142.0,-534.0
20,영등포구,2021-12-01,400908.0,-234.0
20,영등포구,2022-01-01,400839.0,-69.0
20,영등포구,2022-02-01,400581.0,-258.0
20,영등포구,2022-03-01,400241.0,-340.0
20,영등포구,2022-04-01,399965.0,-276.0
20,영등포구,2022-05-01,399743.0,-222.0
20,영등포구,2022-06-01,399722.0,-21.0
20,영등포구,2022-07-01,399789.0,67.0
20,영등포구,2022-08-01,400230.0,441.0
20,영등포구,2022-09-01,398938.0,-1292.0
20,영등포구,2022-10-01,398392.0,-546.0
20,영등포구,2022-11-01,398225.0,-167.0
20,영등포구,2022-12-01,398085.0,-140.0
20,영등포구,2023-01-01,398487.0,402.0
20,영등포구,2023-02-01,398657.0,170.0
20,영등포구,2023-03-01,398999.0,342.0
20,영등포구,2023-04-01,398975.0,-24.0
20,영등포구,2023-05-01,399019.0,44.0
20,영등포구,2023-06-01,398842.0,-177.0
20,영등포구,2023-07-01,398778.0,-64.0
20,영등포구,2023-08-01,398325.0,-453.0
20,영등포구,2023-09-01,398290.0,-35.0
20,영등포구,2023-10-01,398014.0,-276.0
20,영등포구,2023-11-01,397923.0,-91.0
20,영등포구,2023-12-01,397800.0,-123.0
20,영등포구,2024-01-01,397983.0,183.0
20,영등포구,2024-02-01,397808.0,-175.0
20,영등포구,2024-03-01,397942.0,134.0
20,영등포구,2024-04-01,397830.0,-112.0
20,영등포구,2024-05-01,397819.0,-11.0
20,영등포구,2024-06-01,397771.0,-48.0
20,영등포구,2024-07-01,397821.0,50.0
20,영등포구,2024-08-01,397569.0,-252.0
20,영등포구,2024-09-01,397514.0,-55.0
20,영등포구,2024-10-01,397302.0,-212.0
20,영등포구,2024-11-01,397442.0,140.0
20,영등포구,2024-12-01,397173.0,-269.0
20,영등포구,2025-01-01,396817.0,-356.0
20,영등포구,2025-02-01,396688.0,-129.0
20,영등포구,2025-03-01,396834.0,146.0
21,용산구,2021-04-01,243142.0,-194.0
21,용산구,2021-05-01,241840.0,-1302.0
21,용산구,2021-06-01,240665.0,-1175.0
21,용산구,2021-07-01,240062.0,-603.0
21,용산구,2021-08-01,239056.0,-1006.0
21,용산구,2021-09-01,238300.0,-756.0
21,용산구,2021-10-01,238121.0,-179.0
21,용산구,2021-11-01,238020.0,-101.0
21,용산구,2021-12-01,237285.0,-735.0
21,용산구,2022-01-01,236799.0,-486.0
21,용산구,2022-02-01,236725.0,-74.0
21,용산구,2022-03-01,236518.0,-207.0
21,용산구,2022-04-01,236573.0,55.0
21,용산구,2022-05-01,236566.0,-7.0
21,용산구,2022-06-01,236632.0,66.0
21,용산구,2022-07-01,236541.0,-91.0
21,용산구,2022-08-01,236507.0,-34.0
21,용산구,2022-09-01,233734.0,-2773.0
21,용산구,2022-10-01,233696.0,-38.0
21,용산구,2022-11-01,233652.0,-44.0
21,용산구,2022-12-01,233284.0,-368.0
21,용산구,2023-01-01,233040.0,-244.0
21,용산구,2023-02-01,232804.0,-236.0
21,용산구,2023-03-01,232482.0,-322.0
21,용산구,2023-04-01,232311.0,-171.0
21,용산구,2023-05-01,232258.0,-53.0
21,용산구,2023-06-01,232069.0,-189.0
21,용산구,2023-07-01,231700.0,-369.0
21,용산구,2023-08-01,231072.0,-628.0
21,용산구,2023-09-01,230692.0,-380.0
21,용산구,2023-10-01,229611.0,-1081.0
21,용산구,2023-11-01,228505.0,-1106.0
21,용산구,2023-12-01,227106.0,-1399.0
21,용산구,2024-01-01,226081.0,-1025.0
21,용산구,2024-02-01,224809.0,-1272.0
21,용산구,2024-03-01,223433.0,-1376.0
21,용산구,2024-04-01,221508.0,-1925.0
21,용산구,2024-05-01,219943.0,-1565.0
21,용산구,2024-06-01,219451.0,-492.0
21,용산구,2024-07-01,218823.0,-628.0
21,용산구,2024-08-01,218541.0,-282.0
21,용산구,2024-09-01,218370.0,-171.0
21,용산구,2024-10-01,217775.0,-595.0
21,용산구,2024-11-01,217470.0,-305.0
21,용산구,2024-12-01,217194.0,-276.0
21,용산구,2025-01-01,216982.0,-212.0
21,용산구,2025-02-01,216686.0,-296.0
21,용산구,2025-03-01,216537.0,-149.0
22,은평구,2021-04-01,478922.0,-685.0
22,은평구,2021-05-01,479217.0,295.0
22,은평구,2021-06-01,479409.0,192.0
22,은평구,2021-07-01,478983.0,-426.0
22,은평구,2021-08-01,478331.0,-652.0
22,은평구,2021-09-01,477961.0,-370.0
22,은평구,2021-10-01,477250.0,-711.0
22,은평구,2021-11-01,477356.0,106.0
22,은평구,2021-12-01,477173.0,-183.0
22,은평구,2022-01-01,476978.0,-195.0
22,은평구,2022-02-01,476465.0,-513.0
22,은평구,2022-03-01,476013.0,-452.0
22,은평구,2022-04-01,476886.0,873.0
22,은평구,2022-05-01,477455.0,569.0
22,은평구,2022-06-01,477460.0,5.0
22,은평구,2022-07-01,477343.0,-117.0
22,은평구,2022-08-01,476789.0,-554.0
22,은평구,2022-09-01,474124.0,-2665.0
22,은평구,2022-10-01,472841.0,-1283.0
22,은평구,2022-11-01,471717.0,-1124.0
22,은평구,2022-12-01,470602.0,-1115.0
22,은평구,2023-01-01,470099.0,-503.0
22,은평구,2023-02-01,469489.0,-610.0
22,은평구,2023-03-01,468766.0,-723.0
22,은평구,2023-04-01,468157.0,-609.0
22,은평구,2023-05-01,467582.0,-575.0
22,은평구,2023-06-01,467295.0,-287.0
22,은평구,2023-07-01,467705.0,410.0
22,은평구,2023-08-01,469991.0,2286.0
22,은평구,2023-09-01,471155.0,1164.0
22,은평구,2023-10-01,471199.0,44.0
22,은평구,2023-11-01,471073.0,-126.0
22,은평구,2023-12-01,470869.0,-204.0
22,은평구,2024-01-01,470640.0,-229.0
22,은평구,2024-02-01,470221.0,-419.0
22,은평구,2024-03-01,470185.0,-36.0
22,은평구,2024-04-01,469870.0,-315.0
22,은평구,2024-05-01,469516.0,-354.0
22,은평구,2024-06-01,468976.0,-540.0
22,은평구,2024-07-01,468289.0,-687.0
22,은평구,2024-08-01,467536.0,-753.0
22,은평구,2024-09-01,466809.0,-727.0
22,은평구,2024-10-01,466131.0,-678.0
22,은평구,2024-11-01,465453.0,-678.0
22,은평구,2024-12-01,465350.0,-103.0
22,은평구,2025-01-01,465152.0,-198.0
22,은평구,2025-02-01,464783.0,-369.0
22,은평구,2025-03-01,464466.0,-317.0
23,종로구,2021-04-01,156325.0,-242.0
23,종로구,2021-05-01,155584.0,-741.0
23,종로구,2021-06-01,155106.0,-478.0
23,종로구,2021-07-01,154596.0,-510.0
23,종로구,2021-08-01,154369.0,-227.0
23,종로구,2021-09-01,154318.0,-51.0
23,종로구,2021-10-01,154215.0,-103.0
23,종로구,2021-11-01,154302.0,87.0
23,종로구,2021-12-01,153789.0,-513.0
23,종로구,2022-01-01,153656.0,-133.0
23,종로구,2022-02-01,153805.0,149.0
23,종로구,2022-03-01,153684.0,-121.0
23,종로구,2022-04-01,153596.0,-88.0
23,종로구,2022-05-01,153513.0,-83.0
23,종로구,2022-06-01,153255.0,-258.0
23,종로구,2022-07-01,153246.0,-9.0
23,종로구,2022-08-01,153349.0,103.0
23,종로구,2022-09-01,151999.0,-1350.0
23,종로구,2022-10-01,152403.0,404.0
23,종로구,2022-11-01,152537.0,134.0
23,종로구,2022-12-01,152211.0,-326.0
23,종로구,2023-01-01,151998.0,-213.0
23,종로구,2023-02-01,152167.0,169.0
23,종로구,2023-03-01,152212.0,45.0
23,종로구,2023-04-01,152013.0,-199.0
23,종로구,2023-05-01,151745.0,-268.0
23,종로구,2023-06-01,151349.0,-396.0
23,종로구,2023-07-01,151112.0,-237.0
23,종로구,2023-08-01,150804.0,-308.0
23,종로구,2023-09-01,151127.0,323.0
23,종로구,2023-10-01,150677.0,-450.0
23,종로구,2023-11-01,150699.0,22.0
23,종로구,2023-12-01,150453.0,-246.0
23,종로구,2024-01-01,150351.0,-102.0
23,종로구,2024-02-01,150285.0,-66.0
23,종로구,2024-03-01,150550.0,265.0
23,종로구,2024-04-01,150447.0,-103.0
23,종로구,2024-05-01,150443.0,-4.0
23,종로구,2024-06-01,150204.0,-239.0
23,종로구,2024-07-01,150044.0,-160.0
23,종로구,2024-08-01,149779.0,-265.0
23,종로구,2024-09-01,150011.0,232.0
23,종로구,2024-10-01,149824.0,-187.0
23,종로구,2024-11-01,149943.0,119.0
23,종로구,2024-12-01,149608.0,-335.0
23,종로구,2025-01-01,149397.0,-211.0
23,종로구,2025-02-01,149374.0,-23.0
23,종로구,2025-03-01,149478.0,104.0
24,중구,2021-04-01,133717.0,9.0
24,중구,2021-05-01,132399.0,-1318.0
24,중구,2021-06-01,132259.0,-140.0
24,중구,2021-07-01,132126.0,-133.0
24,중구,2021-08-01,131924.0,-202.0
24,중구,2021-09-01,131943.0,19.0
24,중구,2021-10-01,131985.0,42.0
24,중구,2021-11-01,132030.0,45.0
24,중구,2021-12-01,131787.0,-243.0
24,중구,2022-01-01,131651.0,-136.0
24,중구,2022-02-01,131424.0,-227.0
24,중구,2022-03-01,131450.0,26.0
24,중구,2022-04-01,131549.0,99.0
24,중구,2022-05-01,131678.0,129.0
24,중구,2022-06-01,131673.0,-5.0
24,중구,2022-07-01,131702.0,29.0
24,중구,2022-08-01,131528.0,-174.0
24,중구,2022-09-01,130764.0,-764.0
24,중구,2022-10-01,130722.0,-42.0
24,중구,2022-11-01,131002.0,280.0
24,중구,2022-12-01,130785.0,-217.0
24,중구,2023-01-01,130693.0,-92.0
24,중구,2023-02-01,130862.0,169.0
24,중구,2023-03-01,131390.0,528.0
24,중구,2023-04-01,131772.0,382.0
24,중구,2023-05-01,131998.0,226.0
24,중구,2023-06-01,132054.0,56.0
24,중구,2023-07-01,132035.0,-19.0
24,중구,2023-08-01,131941.0,-94.0
24,중구,2023-09-01,131825.0,-116.0
24,중구,2023-10-01,131770.0,-55.0
24,중구,2023-11-01,131873.0,103.0
24,중구,2023-12-01,131793.0,-80.0
24,중구,2024-01-01,131781.0,-12.0
24,중구,2024-02-01,131681.0,-100.0
24,중구,2024-03-01,131812.0,131.0
24,중구,2024-04-01,131886.0,74.0
24,중구,2024-05-01,131963.0,77.0
24,중구,2024-06-01,131800.0,-163.0
24,중구,2024-07-01,131757.0,-43.0
24,중구,2024-08-01,131626.0,-131.0
24,중구,2024-09-01,131589.0,-37.0
24,중구,2024-10-01,131603.0,14.0
24,중구,2024-11-01,131678.0,75.0
24,중구,2024-12-01,131214.0,-464.0
24,중구,2025-01-01,130931.0,-283.0
24,중구,2025-02-01,130737.0,-194.0
24,중구,2025-03-01,130418.0,-319.0
25,중랑구,2021-04-01,396278.0,-529.0
25,중랑구,2021-05-01,395241.0,-1037.0
25,중랑구,2021-06-01,394679.0,-562.0
25,중랑구,2021-07-01,394099.0,-580.0
25,중랑구,2021-08-01,393519.0,-580.0
25,중랑구,2021-09-01,393149.0,-370.0
25,중랑구,2021-10-01,392774.0,-375.0
25,중랑구,2021-11-01,392209.0,-565.0
25,중랑구,2021-12-01,391885.0,-324.0
25,중랑구,2022-01-01,392127.0,242.0
25,중랑구,2022-02-01,393151.0,1024.0
25,중랑구,2022-03-01,393600.0,449.0
25,중랑구,2022-04-01,393532.0,-68.0
25,중랑구,2022-05-01,393361.0,-171.0
25,중랑구,2022-06-01,393147.0,-214.0
25,중랑구,2022-07-01,392990.0,-157.0
25,중랑구,2022-08-01,392535.0,-455.0
25,중랑구,2022-09-01,391110.0,-1425.0
25,중랑구,2022-10-01,390698.0,-412.0
25,중랑구,2022-11-01,390414.0,-284.0
25,중랑구,2022-12-01,390140.0,-274.0
25,중랑구,2023-01-01,389953.0,-187.0
25,중랑구,2023-02-01,390018.0,65.0
25,중랑구,2023-03-01,389928.0,-90.0
25,중랑구,2023-04-01,389815.0,-113.0
25,중랑구,2023-05-01,389627.0,-188.0
25,중랑구,2023-06-01,389316.0,-311.0
25,중랑구,2023-07-01,388741.0,-575.0
25,중랑구,2023-08-01,388179.0,-562.0
25,중랑구,2023-09-01,387940.0,-239.0
25,중랑구,2023-10-01,387578.0,-362.0
25,중랑구,2023-11-01,387111.0,-467.0
25,중랑구,2023-12-01,387470.0,359.0
25,중랑구,2024-01-01,387670.0,200.0
25,중랑구,2024-02-01,387727.0,57.0
25,중랑구,2024-03-01,387433.0,-294.0
25,중랑구,2024-04-01,387193.0,-240.0
25,중랑구,2024-05-01,387106.0,-87.0
25,중랑구,2024-06-01,386782.0,-324.0
25,중랑구,2024-07-01,386610.0,-172.0
25,중랑구,2024-08-01,386351.0,-259.0
25,중랑구,2024-09-01,386131.0,-220.0
25,중랑구,2024-10-01,385835.0,-296.0
25,중랑구,2024-11-01,385531.0,-304.0
25,중랑구,2024-12-01,385349.0,-182.0
25,중랑구,2025-01-01,385085.0,-264.0
25,중랑구,2025-02-01,384535.0,-550.0
25,중랑구,2025-03-01,384320.0,-215.0
